,Name,price,ranking,rating,# of Images,# of videos,desc,desc words,keywords
30,"iOttie Easy One Touch 4 Dash & Windshield Universal Car Mount Phone Holder Desk Stand for -iPhone, Samsung, Moto, Huawei, Nokia, LG, Smartphones, Black",$23.50,n/a,4.5 out of 5,6.0,6.0,"The iOttie Easy One Touch 4 Dashboard & Windshield Mount is a universal smartphone solution that is engineered to safely enhance your driving experience. U.S. patent protected, the one of a kind easy one touch mechanism allows you to easily mount and remove your smartphone with one simple hand motion. Utilize the increased range, strength, and stability of the telescopic arm to find the perfect position for your smartphone on either dashboard or windshield. Securely mount on your dashboard, windshield, or desk with iOttie’s super strong suction cup. The easy one touch dashboard and windshield mount is universally compatible with all smartphones sizes to hold your device securely so you can drive safely.",112.0,1.0
31,"b.tan tanned AF - Ultra Dark Self Tanner - 100% Natural, Fast, 1 Hour Sunless Tanner Mousse, No Gimmicks, No Fake Tan Smell, No Added Nasties, Vegan, Cruelty & Paraben Free, 6.7 Fl Oz",$9.97,n/a,4.3 out of 5,6.0,3.0,no Description,0.0,0.0
32,"b.tan tanned AF - Ultra Dark Self Tanner - 100% Natural, Fast, 1 Hour Sunless Tanner Mousse, No Gimmicks, No Fake Tan Smell, No Added Nasties, Vegan, Cruelty & Paraben Free, 6.7 Fl Oz",$9.97,n/a,4.3 out of 5,6.0,3.0,no Description,0.0,0.0
33,,,,,,,,,
34,"b.tan tanned AF - Ultra Dark Self Tanner - 100% Natural, Fast, 1 Hour Sunless Tanner Mousse, No Gimmicks, No Fake Tan Smell, No Added Nasties, Vegan, Cruelty & Paraben Free, 6.7 Fl Oz",$9.97,n/a,4.3 out of 5,6.0,3.0,no Description,0.0,0.0
35,"SmartyPants Organic Kids Multivitamin, Daily Gummy Vitamins: Probiotics, Vitamin C, D3, Zinc, & B12 for Immune Support, Energy & Digestive Health, Assorted Fruit Flavor, 120 Gummies, 30 Day Supply",$19.28,n/a,4.5 out of 5,6.0,2.0,"SmartyPants Organics Kids Complete is a vegetarian multifunctional dietary supplement formulated with parents in mind. We know getting your kids to eat healthy can be a chore. That’s why we carefully-select the most premium organic ingredients and pack them into one nutrient-dense and delicious gummy that kids of all ages love. Each delicious gummy delivers vegetarian omega-3, probiotics, and 14 essential nutrients, including vitamin D as D3, B-vitamins, and zinc. They are also an excellent source of vitamins A, C, D, E, B6, B12, folate, biotin, and iodine.",87.0,2.0
36,"SmartyPants Organic Kids Multivitamin, Daily Gummy Vitamins: Probiotics, Vitamin C, D3, Zinc, & B12 for Immune Support, Energy & Digestive Health, Assorted Fruit Flavor, 120 Gummies, 30 Day Supply",$19.28,n/a,4.5 out of 5,6.0,2.0,"SmartyPants Organics Kids Complete is a vegetarian multifunctional dietary supplement formulated with parents in mind. We know getting your kids to eat healthy can be a chore. That’s why we carefully-select the most premium organic ingredients and pack them into one nutrient-dense and delicious gummy that kids of all ages love. Each delicious gummy delivers vegetarian omega-3, probiotics, and 14 essential nutrients, including vitamin D as D3, B-vitamins, and zinc. They are also an excellent source of vitamins A, C, D, E, B6, B12, folate, biotin, and iodine.",87.0,2.0
37,,,,,,,,,
38,"SmartyPants Organic Kids Multivitamin, Daily Gummy Vitamins: Probiotics, Vitamin C, D3, Zinc, & B12 for Immune Support, Energy & Digestive Health, Assorted Fruit Flavor, 120 Gummies, 30 Day Supply",$19.28,n/a,4.5 out of 5,6.0,2.0,"SmartyPants Organics Kids Complete is a vegetarian multifunctional dietary supplement formulated with parents in mind. We know getting your kids to eat healthy can be a chore. That’s why we carefully-select the most premium organic ingredients and pack them into one nutrient-dense and delicious gummy that kids of all ages love. Each delicious gummy delivers vegetarian omega-3, probiotics, and 14 essential nutrients, including vitamin D as D3, B-vitamins, and zinc. They are also an excellent source of vitamins A, C, D, E, B6, B12, folate, biotin, and iodine.",87.0,2.0
39,"SmartyPants Capsules, Prenatal Formula, 30 Capsules",$16.99,n/a,4.4 out of 5,6.0,1.0,"SmartyPants Organics Prenatal Complete is a certified-organic and certified-vegetarian multifunctional dietary supplement formulated just for moms-to-be. While you’re waiting to meet your new bundle of joy, we have our own special delivery -our gummy. We carefully select the most premium and organic ingredients and pack them into one delicious gummy tailored just for you and your little one on the way.Each serving delivers a robust blend of omega-3 sourced from organic flax seed oil, probiotics,* and 16 essential nutrients, including folate as methylfolate to support normal early fetal development,* B-vitamins to support energy,* vitamin D as D3 to support bone health,* and zinc to promote healthy immune function* –all in one. Each serving is also an excellent source of vitamins A, C, E, B6, B12, niacin, biotin, pantothenic acid, iodine, zinc, and selenium.",132.0,3.0
40,"SmartyPants Capsules, Prenatal Formula, 30 Capsules",$16.99,n/a,4.4 out of 5,6.0,1.0,"SmartyPants Organics Prenatal Complete is a certified-organic and certified-vegetarian multifunctional dietary supplement formulated just for moms-to-be. While you’re waiting to meet your new bundle of joy, we have our own special delivery -our gummy. We carefully select the most premium and organic ingredients and pack them into one delicious gummy tailored just for you and your little one on the way.Each serving delivers a robust blend of omega-3 sourced from organic flax seed oil, probiotics,* and 16 essential nutrients, including folate as methylfolate to support normal early fetal development,* B-vitamins to support energy,* vitamin D as D3 to support bone health,* and zinc to promote healthy immune function* –all in one. Each serving is also an excellent source of vitamins A, C, E, B6, B12, niacin, biotin, pantothenic acid, iodine, zinc, and selenium.",132.0,3.0
41,,,,,,,,,
42,"SmartyPants Capsules, Prenatal Formula, 30 Capsules",$16.99,n/a,4.4 out of 5,6.0,1.0,"SmartyPants Organics Prenatal Complete is a certified-organic and certified-vegetarian multifunctional dietary supplement formulated just for moms-to-be. While you’re waiting to meet your new bundle of joy, we have our own special delivery -our gummy. We carefully select the most premium and organic ingredients and pack them into one delicious gummy tailored just for you and your little one on the way.Each serving delivers a robust blend of omega-3 sourced from organic flax seed oil, probiotics,* and 16 essential nutrients, including folate as methylfolate to support normal early fetal development,* B-vitamins to support energy,* vitamin D as D3 to support bone health,* and zinc to promote healthy immune function* –all in one. Each serving is also an excellent source of vitamins A, C, E, B6, B12, niacin, biotin, pantothenic acid, iodine, zinc, and selenium.",132.0,3.0
43,Sheets Laundry Club -up to 100 Loads - 50 Sheets As Seen on Shark Tank - Laundry Detergent Sheets - Scent Free - No Plastic Jug - New Liquid-less Technology - Eco-Friendly Lightweight - Free & Clear,$16.65,n/a,4.5 out of 5,6.0,1.0,no Description,0.0,0.0
44,Sheets Laundry Club -up to 100 Loads - 50 Sheets As Seen on Shark Tank - Laundry Detergent Sheets - Scent Free - No Plastic Jug - New Liquid-less Technology - Eco-Friendly Lightweight - Free & Clear,$16.65,n/a,4.5 out of 5,6.0,1.0,no Description,0.0,0.0
45,,,,,,,,,
46,Sheets Laundry Club -up to 100 Loads - 50 Sheets As Seen on Shark Tank - Laundry Detergent Sheets - Scent Free - No Plastic Jug - New Liquid-less Technology - Eco-Friendly Lightweight - Free & Clear,$16.65,n/a,4.5 out of 5,6.0,1.0,no Description,0.0,0.0
47,"Vita Coco Coconut Water, Pure Organic | Refreshing Coconut Taste | Natural Electrolytes | Vital Nutrients | 11.1 Oz (Pack Of 12)",$13.76,n/a,4.6 out of 5,6.0,3.0,"With Vita Coco® Coconut Water, you can enjoy fresh coconut water that’s flavorful, natural, and never from concentrate. One pack brings you 12 bottles so that you can share with your family and friends.",33.0,0.0
48,"Vita Coco Coconut Water, Pure Organic | Refreshing Coconut Taste | Natural Electrolytes | Vital Nutrients | 11.1 Oz (Pack Of 12)",$13.76,n/a,4.6 out of 5,6.0,3.0,"With Vita Coco® Coconut Water, you can enjoy fresh coconut water that’s flavorful, natural, and never from concentrate. One pack brings you 12 bottles so that you can share with your family and friends.",33.0,0.0
49,,,,,,,,,
50,"Vita Coco Coconut Water, Pure Organic | Refreshing Coconut Taste | Natural Electrolytes | Vital Nutrients | 11.1 Oz (Pack Of 12)",$13.76,n/a,4.6 out of 5,6.0,3.0,"With Vita Coco® Coconut Water, you can enjoy fresh coconut water that’s flavorful, natural, and never from concentrate. One pack brings you 12 bottles so that you can share with your family and friends.",33.0,0.0
51,"OLLY Glowing Skin Collagen Gummy Starter Pack Bundle, Hydrated, Youthful Skin, Hyaluronic Acid, Sea Buckthorn, Chewable Supplement, Berry, 50 Count Bottle and 120 Count Pouch",$41.88,n/a,4.5 out of 5,6.0,0.0,no description,0.0,0.0
52,"OLLY Glowing Skin Collagen Gummy Starter Pack Bundle, Hydrated, Youthful Skin, Hyaluronic Acid, Sea Buckthorn, Chewable Supplement, Berry, 50 Count Bottle and 120 Count Pouch",$41.88,n/a,4.5 out of 5,6.0,0.0,no description,0.0,0.0
53,,,,,,,,,
54,"OLLY Glowing Skin Collagen Gummy Starter Pack Bundle, Hydrated, Youthful Skin, Hyaluronic Acid, Sea Buckthorn, Chewable Supplement, Berry, 50 Count Bottle and 120 Count Pouch",$41.88,n/a,4.5 out of 5,6.0,0.0,no description,0.0,0.0
55,"OLLY Ultra Women's Multi Softgels, Overall Health and Immune Support, Omega-3s, Iron, Vitamins A, D, C, E, B12, Daily Multivitamin, 30 Day Supply - 60 Count",$17.85,n/a,4.6 out of 5,6.0,1.0,"OLLY Women’s Multi + Omega-3 Ultra Softgels deliver essential vitamins and minerals you need to help fill in the gaps when eating habits are less than perfect. All of that plus Omega-3 fatty acids and a gentle form of Iron.* A few highlights: B12 is essential for the production of cellular energy—the fuel your body needs to burn without burnout. Omega-3s helps support the brain, nervous system and eye function, and antioxidant nutrients help protect against free radical damage* For a fresh twist, our premium OLLY women’s multivitamins have a hint of refreshing lemon and mint scent and zero sugar. Don’t let their size fool you—these little guys go big on results. Swallow two softgels daily with water.* *These statements have not been evaluated by the Food and Drug Administration. This product is not intended to diagnose, treat, cure or prevent any disease.",142.0,2.0
56,"OLLY Ultra Women's Multi Softgels, Overall Health and Immune Support, Omega-3s, Iron, Vitamins A, D, C, E, B12, Daily Multivitamin, 30 Day Supply - 60 Count",$17.85,n/a,4.6 out of 5,6.0,1.0,"OLLY Women’s Multi + Omega-3 Ultra Softgels deliver essential vitamins and minerals you need to help fill in the gaps when eating habits are less than perfect. All of that plus Omega-3 fatty acids and a gentle form of Iron.* A few highlights: B12 is essential for the production of cellular energy—the fuel your body needs to burn without burnout. Omega-3s helps support the brain, nervous system and eye function, and antioxidant nutrients help protect against free radical damage* For a fresh twist, our premium OLLY women’s multivitamins have a hint of refreshing lemon and mint scent and zero sugar. Don’t let their size fool you—these little guys go big on results. Swallow two softgels daily with water.* *These statements have not been evaluated by the Food and Drug Administration. This product is not intended to diagnose, treat, cure or prevent any disease.",142.0,2.0
57,,,,,,,,,
58,"OLLY Ultra Women's Multi Softgels, Overall Health and Immune Support, Omega-3s, Iron, Vitamins A, D, C, E, B12, Daily Multivitamin, 30 Day Supply - 60 Count",$17.85,n/a,4.6 out of 5,6.0,1.0,"OLLY Women’s Multi + Omega-3 Ultra Softgels deliver essential vitamins and minerals you need to help fill in the gaps when eating habits are less than perfect. All of that plus Omega-3 fatty acids and a gentle form of Iron.* A few highlights: B12 is essential for the production of cellular energy—the fuel your body needs to burn without burnout. Omega-3s helps support the brain, nervous system and eye function, and antioxidant nutrients help protect against free radical damage* For a fresh twist, our premium OLLY women’s multivitamins have a hint of refreshing lemon and mint scent and zero sugar. Don’t let their size fool you—these little guys go big on results. Swallow two softgels daily with water.* *These statements have not been evaluated by the Food and Drug Administration. This product is not intended to diagnose, treat, cure or prevent any disease.",142.0,2.0
59,"Califia Farms - Almond Milk, Unsweetened Barista Blend| Shelf Stable | Non Dairy | Nut Milk | Creamer | Sugar Free | Keto Friendly | Vegan | Plant Based | Whole30 | Non-GMO, 32 Oz (Pack of 6)",$21.48,n/a,4.6 out of 5,6.0,1.0,"With 0 grams sugar, this Barista Blend is made for our espresso lovers. We get how vital that creaminess and stretch (aka, latte art) is, and that's why we specially crafted this Almondmilk.",32.0,0.0
60,"Califia Farms - Almond Milk, Unsweetened Barista Blend| Shelf Stable | Non Dairy | Nut Milk | Creamer | Sugar Free | Keto Friendly | Vegan | Plant Based | Whole30 | Non-GMO, 32 Oz (Pack of 6)",$21.48,n/a,4.6 out of 5,6.0,1.0,"With 0 grams sugar, this Barista Blend is made for our espresso lovers. We get how vital that creaminess and stretch (aka, latte art) is, and that's why we specially crafted this Almondmilk.",32.0,0.0
61,,,,,,,,,
62,"Califia Farms - Almond Milk, Unsweetened Barista Blend| Shelf Stable | Non Dairy | Nut Milk | Creamer | Sugar Free | Keto Friendly | Vegan | Plant Based | Whole30 | Non-GMO, 32 Oz (Pack of 6)",$21.48,n/a,4.6 out of 5,6.0,1.0,"With 0 grams sugar, this Barista Blend is made for our espresso lovers. We get how vital that creaminess and stretch (aka, latte art) is, and that's why we specially crafted this Almondmilk.",32.0,0.0
63,"AFreschi Turkey Tendon Dog Treats, Premium All-Natural, Hypoallergenic, Long-Lasting Dog Chew Treat, Easy to Digest, Alternative to Rawhide, Ingredient Sourced from USA, 1 Unit/Pack Strip (Large)",$13.99,n/a,4.4 out of 5,6.0,6.0,no Description,0.0,0.0
64,"AFreschi Turkey Tendon Dog Treats, Premium All-Natural, Hypoallergenic, Dog Chew Treat, Easy to Digest, Alternative to Rawhide, Ingredient Sourced from USA (Large)",$13.99,n/a,4.4 out of 5,6.0,6.0,no Description,0.0,0.0
65,,,,,,,,,
66,"AFreschi Turkey Tendon Dog Treats, Premium All-Natural, Hypoallergenic, Dog Chew Treat, Easy to Digest, Alternative to Rawhide, Ingredient Sourced from USA (Large)",$13.99,n/a,4.4 out of 5,6.0,6.0,no Description,0.0,0.0
67,"COSRX Snail Mucin 96% Power Repairing Essence 3.38 fl.oz, 100ml, Hydrating Serum for Face with Snail Secretion Filtrate for Dark Spots and Fine Lines, Not Tested on Animals, No Parabens, No Sulfates, No Phthalates, Korean Skincare",$20.00,n/a,4.6 out of 5,6.0,6.0,no Description,0.0,0.0
68,"COSRX Snail Mucin 96% Power Repairing Essence 3.38 fl.oz, 100ml, Hydrating Serum for Face with Snail Secretion Filtrate for Dark Spots and Fine Lines, Not Tested on Animals, No Parabens, No Sulfates, No Phthalates, Korean Skincare",$20.00,n/a,4.6 out of 5,6.0,6.0,no Description,0.0,0.0
69,,,,,,,,,
70,"COSRX Snail Mucin 96% Power Repairing Essence 3.38 fl.oz, 100ml, Hydrating Serum for Face with Snail Secretion Filtrate for Dark Spots and Fine Lines, Not Tested on Animals, No Parabens, No Sulfates, No Phthalates, Korean Skincare",$20.00,n/a,4.6 out of 5,6.0,6.0,no Description,0.0,0.0
