,Name,price,ranking,rating,# of Images,# of videos,desc,desc words,keywords
94,"Fitbit Charge 5 Advanced Fitness & Health Tracker with Built-in GPS, Stress Management Tools, Sleep Tracking, 24/7 Heart Rate and More, Black/Graphite, One Size (S &L Bands Included)",$117.78,n/a,4.3 out of 5,6.0,6.0,"Fitbit Charge 5 + Premium connects the dots between your activity, sleep and stress so you can make the best decisions for your body, mind and health. It all starts with your 6-month Premium membership and Daily Readiness, a score based on activity, sleep and heart rate variability (HRV) that helps you optimize your workout routine. Your score comes with personalized activity recommendations: low means go easy and recover—light yoga, deep breathing—while a high score gives you the green light to go all out. Enhance your recovery routine with advanced stress-management tools like the on-wrist EDA sensor. Stay ahead of heart health with atrial fibrillation (AFib) heart rhythm assessments using the on-wrist ECG app. And you’ll always have motivation to reach new goals with hundreds of guided workouts, a gallery of refreshing mindfulness sessions plus the fitness features you know and love like Active Zone Minutes and built-in GPS.",148.0,2.0
95,HYDRO CELL Stainless Steel Water Bottle w/ Straw & Wide Mouth Lids (64oz 40oz 32oz 24oz 18oz 14oz) - Keeps Liquids Hot or Cold w/ Vacuum Insulated Sweat Proof Sport Design (Army 14oz),$14.99,n/a,4.8 out of 5,5.0,6.0,no Description,0.0,0.0
96,HYDRO CELL Stainless Steel Water Bottle w/ Straw & Wide Mouth Lids (64oz 40oz 32oz 24oz 18oz 14oz) - Keeps Liquids Hot or Cold w/ Vacuum Insulated Sweat Proof Sport Design (Army 14oz),$14.99,n/a,4.8 out of 5,5.0,6.0,no Description,0.0,0.0
97,,,,,,,,,
98,HYDRO CELL Stainless Steel Water Bottle w/ Straw & Wide Mouth Lids (64oz 40oz 32oz 24oz 18oz 14oz) - Keeps Liquids Hot or Cold w/ Vacuum Insulated Sweat Proof Sport Design (Army 14oz),$14.99,n/a,4.8 out of 5,5.0,6.0,no Description,0.0,0.0
99,"Owala FreeSip Insulated Stainless Steel Water Bottle with Straw for Sports and Travel, BPA-Free, 24-Ounce, Forresty",$22.63,n/a,4.8 out of 5,6.0,0.0,"The Owala FreeSip Insulated Stainless-Steel Water Bottle with Locking Push-Button Lid easily tackles every thirst. With a built-in, easy-clean straw and a wide-mouth opening, the FreeSip reusable bottle is designed for drinking two different ways: sipping upright through the straw or tilting back to swig from the wide-mouth spout opening. Add in a push-to-open lid and playful colors, and staying hydrated has never been simpler—or more fun. Additional features include double-wall insulated stainless steel that keeps drinks cold up to 24 hours, a carry loop that doubles as a lock, a cup holder-friendly base, and a wide opening for easy cleaning and adding ice. The Owala FreeSip Insulated Stainless-Steel Water Bottle with Locking Push-Button Lid is available in three sizes: 24-Ounce, 32-Ounce, and 40-Ounce. Lid is dishwasher safe; hand wash cup. Not for use with hot liquids. Manufacturer’s limited lifetime warranty.",140.0,1.0
100,"Owala FreeSip Insulated Stainless Steel Water Bottle with Straw for Sports and Travel, BPA-Free, 24-Ounce, Forresty",$22.63,n/a,4.8 out of 5,6.0,0.0,"The Owala FreeSip Insulated Stainless-Steel Water Bottle with Locking Push-Button Lid easily tackles every thirst. With a built-in, easy-clean straw and a wide-mouth opening, the FreeSip reusable bottle is designed for drinking two different ways: sipping upright through the straw or tilting back to swig from the wide-mouth spout opening. Add in a push-to-open lid and playful colors, and staying hydrated has never been simpler—or more fun. Additional features include double-wall insulated stainless steel that keeps drinks cold up to 24 hours, a carry loop that doubles as a lock, a cup holder-friendly base, and a wide opening for easy cleaning and adding ice. The Owala FreeSip Insulated Stainless-Steel Water Bottle with Locking Push-Button Lid is available in three sizes: 24-Ounce, 32-Ounce, and 40-Ounce. Lid is dishwasher safe; hand wash cup. Not for use with hot liquids. Manufacturer’s limited lifetime warranty.",140.0,1.0
101,,,,,,,,,
102,"Owala FreeSip Insulated Stainless Steel Water Bottle with Straw for Sports and Travel, BPA-Free, 24-Ounce, Forresty",$22.63,n/a,4.8 out of 5,6.0,0.0,"The Owala FreeSip Insulated Stainless-Steel Water Bottle with Locking Push-Button Lid easily tackles every thirst. With a built-in, easy-clean straw and a wide-mouth opening, the FreeSip reusable bottle is designed for drinking two different ways: sipping upright through the straw or tilting back to swig from the wide-mouth spout opening. Add in a push-to-open lid and playful colors, and staying hydrated has never been simpler—or more fun. Additional features include double-wall insulated stainless steel that keeps drinks cold up to 24 hours, a carry loop that doubles as a lock, a cup holder-friendly base, and a wide opening for easy cleaning and adding ice. The Owala FreeSip Insulated Stainless-Steel Water Bottle with Locking Push-Button Lid is available in three sizes: 24-Ounce, 32-Ounce, and 40-Ounce. Lid is dishwasher safe; hand wash cup. Not for use with hot liquids. Manufacturer’s limited lifetime warranty.",140.0,1.0
103,Sport-Brella Versa-Brella SPF 50+ Adjustable Umbrella with Universal Clamp,$32.99,n/a,4.3 out of 5,7.0,0.0,"There’s no reason to search for shade when you can bring it with you. The Sport-brella Versa-Brella offers protection from the sun for any outdoor adventure. Whether watching your favorite player run down the field or spending a day at the beach, the Versa-brella offers quick set-up sun protection. The UPF 50+ protection blocks 99.5% of UVA and UVB light to help keep skin safe. With a compact carrying case and a weight of less than 2 pounds, the Versa-brella offers hassle free set-up and easy transportation. When open, the Regular size canopy spans 40 x 42 inches and the XL size measures 44 x 44 inches. When folded down, both the Regular and the XL measure just 3.5 inches wide and 36 inches long. The connector clamp attaches to both square and tubular surfaces and it has two push-button hinges for easy adjustment to allow for perfect angles to block the sun. Use the Versa-Brella for all your favorite sports adventures. Includes 1-year limited manufacturer’s warranty.",166.0,0.0
104,Sport-Brella Versa-Brella SPF 50+ Adjustable Umbrella with Universal Clamp,$32.99,n/a,4.3 out of 5,7.0,0.0,"There’s no reason to search for shade when you can bring it with you. The Sport-brella Versa-Brella offers protection from the sun for any outdoor adventure. Whether watching your favorite player run down the field or spending a day at the beach, the Versa-brella offers quick set-up sun protection. The UPF 50+ protection blocks 99.5% of UVA and UVB light to help keep skin safe. With a compact carrying case and a weight of less than 2 pounds, the Versa-brella offers hassle free set-up and easy transportation. When open, the Regular size canopy spans 40 x 42 inches and the XL size measures 44 x 44 inches. When folded down, both the Regular and the XL measure just 3.5 inches wide and 36 inches long. The connector clamp attaches to both square and tubular surfaces and it has two push-button hinges for easy adjustment to allow for perfect angles to block the sun. Use the Versa-Brella for all your favorite sports adventures. Includes 1-year limited manufacturer’s warranty.",166.0,0.0
105,,,,,,,,,
106,Sport-Brella Versa-Brella SPF 50+ Adjustable Umbrella with Universal Clamp,$32.99,n/a,4.3 out of 5,7.0,0.0,"There’s no reason to search for shade when you can bring it with you. The Sport-brella Versa-Brella offers protection from the sun for any outdoor adventure. Whether watching your favorite player run down the field or spending a day at the beach, the Versa-brella offers quick set-up sun protection. The UPF 50+ protection blocks 99.5% of UVA and UVB light to help keep skin safe. With a compact carrying case and a weight of less than 2 pounds, the Versa-brella offers hassle free set-up and easy transportation. When open, the Regular size canopy spans 40 x 42 inches and the XL size measures 44 x 44 inches. When folded down, both the Regular and the XL measure just 3.5 inches wide and 36 inches long. The connector clamp attaches to both square and tubular surfaces and it has two push-button hinges for easy adjustment to allow for perfect angles to block the sun. Use the Versa-Brella for all your favorite sports adventures. Includes 1-year limited manufacturer’s warranty.",166.0,0.0
107,BALEAF Men's Long Sleeve Shirts Lightweight UPF 50+ Sun Protection SPF T-Shirts Fishing Hiking Running,$19.99,n/a,4.7 out of 5,7.0,0.0,no Description,0.0,0.0
108,BALEAF Men's Long Sleeve Shirts Lightweight UPF 50+ Sun Protection SPF T-Shirts Fishing Hiking Running,$19.99,n/a,4.7 out of 5,7.0,0.0,no Description,0.0,0.0
109,,,,,,,,,
110,BALEAF Men's Long Sleeve Shirts Lightweight UPF 50+ Sun Protection SPF T-Shirts Fishing Hiking Running,$19.99,n/a,4.7 out of 5,7.0,0.0,no Description,0.0,0.0
111,Amazon Basics Neoprene Workout Dumbbell,$30.93,n/a,4.8 out of 5,5.0,0.0,no description,0.0,0.0
112,Amazon Basics Neoprene Workout Dumbbell,$30.93,n/a,4.8 out of 5,5.0,0.0,no description,0.0,0.0
113,,,,,,,,,
114,Amazon Basics Neoprene Workout Dumbbell,$30.93,n/a,4.8 out of 5,5.0,0.0,no description,0.0,0.0
115,Pogo BPA-Free Plastic Water Bottle with Chug Lid,$7.99,n/a,4.6 out of 5,6.0,1.0,no description,0.0,0.0
116,Pogo BPA-Free Plastic Water Bottle with Chug Lid,$7.99,n/a,4.6 out of 5,6.0,1.0,no description,0.0,0.0
117,,,,,,,,,
118,Pogo BPA-Free Plastic Water Bottle with Chug Lid,$7.99,n/a,4.6 out of 5,6.0,1.0,no description,0.0,0.0
