,Name,price,ranking,rating,# of Images,# of videos,desc,desc words,keywords
46,"600 Baseball Cards Including Babe Ruth, Unopened Packs, Many Stars, and Hall-of-famers. Ships in Brand New White Box Perfect for Gift Giving. Includes At Least One Original Unopened Pack of Topps Vintage Baseball Cards That Is At Least 25 Years Old!",$23.99,n/a,4.1 out of 5,3.0,0.0,MLB Baseball Card Collector Box with Over 600 Cards - Great Mix of Rookies & Stars - Includes a Babe Ruth Baseball Card Plus At Least One Original Unopened Pack of Vintage Baseball Cards That Is At Least 25 Years Old!,40.0,0.0
47,"600 Baseball Cards Including Babe Ruth, Unopened Packs, Many Stars, and Hall-of-famers. Ships in Brand New White Box Perfect for Gift Giving. Includes At Least One Original Unopened Pack of Topps Vintage Baseball Cards That Is At Least 25 Years Old!",$23.99,n/a,4.1 out of 5,3.0,0.0,MLB Baseball Card Collector Box with Over 600 Cards - Great Mix of Rookies & Stars - Includes a Babe Ruth Baseball Card Plus At Least One Original Unopened Pack of Vintage Baseball Cards That Is At Least 25 Years Old!,40.0,0.0
48,,,,,,,,,
49,"600 Baseball Cards Including Babe Ruth, Unopened Packs, Many Stars, and Hall-of-famers. Ships in Brand New White Box Perfect for Gift Giving. Includes At Least One Original Unopened Pack of Topps Vintage Baseball Cards That Is At Least 25 Years Old!",$23.99,n/a,4.1 out of 5,3.0,0.0,MLB Baseball Card Collector Box with Over 600 Cards - Great Mix of Rookies & Stars - Includes a Babe Ruth Baseball Card Plus At Least One Original Unopened Pack of Vintage Baseball Cards That Is At Least 25 Years Old!,40.0,0.0
50,NBA Superstar- (50) Card Pack NBA Basketball Superstars Starter Kit all Different cards. Comes in Custom Souvenir Case! Perfect for the Ultimate NBA Fan! by 3bros,$13.99,n/a,4.1 out of 5,2.0,0.0,NBA Superstar- (50) Card Pack NBA Basketball Superstars Starter Kit all Different cards. Comes in Custom Souvenir Case! Perfect for the Ultimate NBA Fan! by 3bros,25.0,0.0
51,NBA Superstar- (50) Card Pack NBA Basketball Superstars Starter Kit all Different cards. Comes in Custom Souvenir Case! Perfect for the Ultimate NBA Fan! by 3bros,$13.99,n/a,4.1 out of 5,2.0,0.0,NBA Superstar- (50) Card Pack NBA Basketball Superstars Starter Kit all Different cards. Comes in Custom Souvenir Case! Perfect for the Ultimate NBA Fan! by 3bros,25.0,0.0
52,,,,,,,,,
53,NBA Superstar- (50) Card Pack NBA Basketball Superstars Starter Kit all Different cards. Comes in Custom Souvenir Case! Perfect for the Ultimate NBA Fan! by 3bros,$13.99,n/a,4.1 out of 5,2.0,0.0,NBA Superstar- (50) Card Pack NBA Basketball Superstars Starter Kit all Different cards. Comes in Custom Souvenir Case! Perfect for the Ultimate NBA Fan! by 3bros,25.0,0.0
54,2022 Topps Series 2 Baseball Fat Packs - Contains 3 Fat Packs,$28.99,n/a,5 out of 5,3.0,0.0,2022 Topps Series 2 Baseball Fat Packs - Contains 3 Fat Packs,11.0,0.0
55,2022 Topps Series 2 Baseball Fat Packs - Contains 3 Fat Packs,$28.99,n/a,5 out of 5,3.0,0.0,2022 Topps Series 2 Baseball Fat Packs - Contains 3 Fat Packs,11.0,0.0
